fico_range_low,annual_inc,dti,loan_amnt,revol_bal,loan_status
665,85000.0,16.67,5500,9465,0
670,82500.0,10.87,5000,14314,1
680,70000.0,14.5,11000,4883,1
700,70000.0,22.87,21000,34686,1
705,82000.0,36.54,15000,21907,1
675,104000.0,23.06,18000,14243,0
675,66500.0,12.01,25000,19285,1
685,52000.0,30.99,15200,25166,0
725,45000.0,21.89,12000,4626,1
700,80000.0,2.66,1650,11451,1
715,51840.0,9.42,8000,4012,1
675,42000.0,15.03,4500,6360,1
705,39500.0,29.5,16575,18205,1
665,82000.0,1.03,4000,4214,1
675,57821.0,4.88,8500,8549,1
660,100000.0,18.16,15000,14094,0
695,87000.0,9.42,8000,800,1
680,45000.0,24.69,17000,21966,0
725,65000.0,18.59,15000,17139,1
660,52000.0,26.77,14700,12945,0
660,120000.0,11.25,14000,95337,1
680,42000.0,33.34,15000,20170,0
660,60000.0,31.1,20000,30275,0
685,25000.0,35.43,4525,16439,0
710,85000.0,14.54,30000,29368,1
710,50000.0,29.21,9750,11432,1
720,75700.0,22.53,6400,38011,1
685,52000.0,18.59,18000,17769,1
665,187000.0,13.82,35000,47620,0
665,70000.0,22.84,6400,10553,1
675,91000.0,25.57,12000,43231,1
670,71000.0,28.63,16000,15470,1
745,122379.0,15.63,19000,84949,1
675,49200.0,32.22,14750,14162,0
720,40000.0,13.32,10000,6373,1
720,45000.0,30.64,8200,3768,1
680,43000.0,12.0,9600,2100,1
680,109600.0,17.92,13300,15196,1
720,145000.0,15.6,40000,55090,1
665,125000.0,14.85,10000,15597,1
715,230000.0,5.86,30000,26312,1
690,59400.0,24.89,22000,18225,1
665,65000.0,33.95,20000,15608,0
665,57000.0,1.26,10000,1652,1
680,95000.0,27.05,20000,28484,1
665,42000.0,25.63,6025,24551,1
685,61500.0,15.8,11000,11786,1
665,65000.0,11.67,10850,6993,0
700,50000.0,34.35,15000,3046,1
700,15000.0,21.92,6900,7997,1
700,46000.0,18.29,5000,3758,1
695,79445.0,37.87,34825,60437,1
665,150000.0,26.05,12250,7982,1
665,67829.0,38.07,18000,13712,0
725,95000.0,12.42,10000,0,1
680,40000.0,28.61,10000,4774,1
690,44000.0,15.22,12000,9217,1
705,48000.0,13.63,12000,7573,1
680,50000.0,27.41,15000,13219,1
670,49000.0,22.51,6000,10743,1
670,35000.0,32.06,18000,5224,0
670,190000.0,16.14,5000,16043,1
710,65112.6,28.4,24000,19610,1
715,90000.0,25.85,3500,21724,1
680,38400.0,10.78,7000,5081,1
665,53000.0,7.7,18000,7585,1
810,37500.0,25.47,17000,2148,1
720,115000.0,19.53,35000,44901,1
660,58000.0,12.09,6000,5307,1
670,77000.0,25.89,21100,26619,0
685,95000.0,20.83,24000,12706,1
720,58000.0,19.28,16125,1871,1
700,105000.0,24.3,28000,32544,1
675,49500.0,29.67,14400,19430,1
685,52000.0,5.93,5000,3692,0
660,44000.0,13.67,12000,10270,1
675,118000.0,15.11,24000,49178,1
680,39000.0,17.88,10000,12619,1
685,60000.0,20.11,14500,14299,1
675,45000.0,34.82,18000,21922,0
675,240000.0,23.7,35000,93991,1
675,30000.0,26.44,8000,3316,0
805,53000.0,10.71,3700,4128,1
670,65000.0,18.54,25000,8624,1
720,120000.0,10.55,15000,13205,1
715,120000.0,35.99,35000,74547,0
680,64400.0,34.83,10000,45931,1
685,75000.0,4.0,15000,12679,1
740,87000.0,11.21,25000,17664,1
695,22000.0,36.33,9225,4878,1
700,28750.0,18.96,10325,16844,0
695,23000.0,31.96,9175,17540,1
785,55000.0,26.84,15000,39122,1
660,80000.0,15.26,12000,12303,1
705,65000.0,32.77,18000,6703,1
690,25485.92,26.61,4400,7326,1
660,94000.0,12.51,20000,11010,1
670,78000.0,14.34,20000,16681,1
665,64800.0,23.74,10000,14160,1
665,50300.0,27.82,15000,3358,0
660,140000.0,18.62,12000,5079,1
710,54000.0,31.11,23275,29545,0
660,50000.0,19.42,10000,27334,1
695,125000.0,5.54,21000,15394,1
765,98000.0,12.16,17500,28508,1
665,28000.0,15.6,1100,0,0
720,111000.0,25.59,24000,35677,1
690,27000.0,38.27,8400,25143,1
670,62000.0,19.98,7000,6245,1
685,44360.38,28.17,4875,12434,1
705,36000.0,29.93,1775,30354,0
675,65000.0,12.54,3500,4843,1
680,63000.0,19.09,15000,4266,1
760,150000.0,26.62,35000,30077,1
665,50000.0,7.39,15000,11454,1
725,108000.0,27.18,7200,7822,1
690,90000.0,17.64,8000,13337,1
710,84500.0,32.09,10500,17881,1
675,45000.0,10.11,8050,3408,1
710,157000.0,10.1,10000,40806,1
815,135000.0,27.97,35000,5688,1
730,25228.0,24.55,8000,5251,1
710,54000.0,28.82,8400,17617,0
700,89000.0,8.18,12000,11221,1
715,143000.0,9.9,40000,8921,1
760,65000.0,13.57,10000,459,1
730,235000.0,6.55,40000,60589,1
775,165000.0,23.55,30350,21712,1
660,108000.0,19.01,30000,66604,1
660,95000.0,4.94,15500,16474,1
750,90000.0,14.95,20000,18952,1
690,45000.0,15.57,20000,20385,1
665,60000.0,15.66,32600,5593,1
685,72000.0,16.13,10000,6899,1
690,45000.0,11.79,5675,1941,1
710,84000.0,25.6,25000,37433,1
670,78836.0,25.94,20725,23203,0
695,45000.0,12.29,5000,15644,0
660,26000.0,18.01,5000,4089,1
665,45300.0,11.68,7725,1081,1
675,39924.0,25.61,12000,7865,1
660,70000.0,16.55,11300,18592,0
725,80000.0,17.99,20000,28872,1
685,64000.0,12.3,30000,29893,1
670,75000.0,28.59,10000,7287,1
670,80000.0,9.72,7150,6672,0
695,58000.0,17.46,9600,11632,1
670,27040.0,20.59,8650,18176,1
660,48000.0,22.8,21075,1017,0
695,86000.0,30.24,28000,27460,1
695,45000.0,13.97,16150,20918,1
675,40800.0,20.1,10000,5948,0
715,57000.0,23.96,19200,14036,1
660,51510.0,28.36,29000,4493,1
695,97000.0,19.89,20000,20315,1
660,27664.0,22.33,10425,17047,0
695,100000.0,4.94,32350,26993,1
665,42000.0,10.83,2500,1952,1
680,21500.0,23.62,6000,7452,1
660,107756.0,15.98,25000,25593,0
705,90000.0,7.37,13500,14776,1
665,45000.0,15.87,1525,5934,1
680,42500.0,37.9,11225,11167,1
680,70000.0,8.64,20000,18667,1
680,78500.0,16.08,20000,108033,1
660,110000.0,10.29,15000,12228,1
695,150000.0,14.92,6000,50487,1
660,50000.0,23.84,8000,6398,1
710,200000.0,9.14,15000,30580,1
700,48100.0,30.44,21150,2071,0
695,80000.0,16.82,20000,16518,1
670,76000.0,13.96,12500,8167,1
680,27000.0,28.67,9500,5965,1
670,38480.0,35.91,10000,18493,1
720,34000.0,18.11,8100,4767,1
715,155000.0,23.3,5925,143738,1
700,225000.0,37.25,6000,109488,1
675,52000.0,15.42,4800,7842,1
675,81000.0,5.72,6000,6313,1
670,51000.0,25.11,15000,2131,1
715,24960.0,8.51,8000,4679,1
675,55000.0,17.35,24000,2207,0
685,38000.0,21.46,10000,10322,1
665,73000.0,16.97,7000,7804,1
690,62000.0,24.06,20000,15662,1
665,75000.0,12.94,24000,30661,1
690,75000.0,16.0,20000,17221,1
700,51000.0,33.28,15000,18973,1
690,59000.0,29.37,5600,2995,1
705,43000.0,15.57,5225,10673,1
685,38000.0,34.89,13575,28281,1
680,41000.0,9.1,6000,14499,1
710,24456.0,34.79,10000,9549,1
715,41000.0,14.34,6725,3875,1
675,135000.0,15.53,24000,6582,1
685,110000.0,14.36,25000,9430,1
675,150000.0,29.34,29050,86164,1
690,118000.0,27.37,31500,121594,1
710,25000.0,29.14,10000,4457,1
710,140000.0,15.55,21000,21062,1
690,110000.0,12.78,35000,27562,1
670,90000.0,7.83,16800,13018,1
725,85000.0,19.94,28000,20004,0
675,40000.0,9.48,2850,2378,1
715,60000.0,20.74,10000,5861,1
720,116363.52,12.34,20000,9683,0
665,35000.0,7.54,3000,6444,1
680,68000.0,28.57,5000,30371,1
670,94011.0,10.34,10000,5648,1
665,53000.0,20.95,4000,2497,1
665,95000.0,13.0,18550,5846,1
710,150000.0,14.53,19225,21648,1
695,110000.0,11.29,10000,23955,1
710,30000.0,28.32,10150,6379,0
680,88000.0,24.34,35000,31026,1
660,60000.0,34.28,26450,53343,1
685,91000.0,30.31,21000,42508,1
685,110000.0,9.94,15000,8636,1
700,43000.0,23.22,15825,12097,0
675,106400.0,36.92,10400,6892,1
720,84000.0,10.4,15000,10641,1
705,87000.0,4.76,12000,11235,1
665,50000.0,35.55,12600,19864,1
670,90000.0,7.49,5700,4112,1
780,90000.0,9.76,25000,16593,1
680,83500.0,36.94,28000,22773,1
740,41000.0,16.31,10000,5979,1
670,175000.0,12.85,6000,2212,1
690,75000.0,26.97,16075,26530,1
700,32000.0,28.43,14000,9162,0
725,68367.46,20.77,31375,27110,1
670,65000.0,27.92,32500,43984,0
690,91600.0,22.08,24000,19942,0
685,60000.0,34.63,2400,44130,1
785,45000.0,18.88,14400,7821,1
665,110000.0,37.6,4800,4330,1
795,80000.0,29.81,18000,11299,1
705,80000.0,8.78,15000,32078,1
670,52000.0,16.11,3000,7510,1
780,83000.0,21.73,9800,6732,1
680,47000.0,30.44,4000,10127,1
685,60000.0,17.54,10000,17406,1
715,31000.0,12.54,7000,1254,0
680,42000.0,25.14,4800,6606,1
700,71000.0,38.64,25025,6553,1
730,80000.0,11.93,20000,9935,1
680,37000.0,11.61,7975,6102,1
685,330000.0,5.76,25000,6904,1
680,100000.0,28.5,15000,7056,1
740,58400.0,13.86,12000,4949,1
675,129000.0,10.68,20000,17047,0
720,74000.0,29.06,14575,4644,1
670,66000.0,12.23,20400,15473,1
680,80000.0,37.11,33600,29161,1
695,50000.0,14.35,11000,10409,1
670,70000.0,10.12,32100,38326,1
675,60000.0,25.8,22000,16779,0
730,40000.0,30.42,13375,6741,1
660,54850.0,28.5,20000,47242,1
660,35600.0,25.08,11000,11823,1
690,34000.0,18.43,15000,9084,1
675,100000.0,11.84,4300,4341,1
680,48500.0,38.13,5000,28122,1
690,70000.0,26.2,25000,29032,1
675,172000.0,17.97,7000,6845,1
770,230000.0,16.06,18000,23691,1
705,55000.0,25.81,9325,5875,1
670,50000.0,15.41,13525,2860,1
670,38000.0,11.33,5000,7117,1
720,117000.0,6.61,14500,4202,1
670,87600.0,28.26,20000,7388,1
680,125000.0,10.29,15000,18458,1
705,55000.0,35.59,2500,20184,0
730,165000.0,15.54,15000,69830,1
735,70000.0,19.17,12200,5349,1
700,63000.0,14.53,10000,9541,1
675,46000.0,15.29,11200,4355,0
685,146000.0,24.9,6000,31804,1
710,39000.0,15.69,18000,11937,1
660,58000.0,17.57,15000,22823,1
660,64000.0,34.93,1200,8476,1
720,55000.0,15.4,16000,10867,1
675,55000.0,10.58,6500,5357,1
695,41000.0,13.03,12000,9668,0
700,50000.0,36.13,4000,6690,1
725,85000.0,11.39,28000,46031,1
695,70000.0,19.87,19200,31445,1
720,55000.0,15.14,25000,19004,1
680,92000.0,38.21,2200,45070,1
745,53000.0,34.36,18425,31364,0
695,190000.0,20.3,15000,57361,1
660,135000.0,8.57,19200,16405,1
680,50000.0,31.54,11875,21184,0
730,50000.0,20.91,10000,12927,1
695,76000.0,27.6,2000,32054,1
665,125000.0,2.83,5000,1320,1
695,80000.0,13.62,3500,15192,1
695,140000.0,23.91,8000,12371,0
700,55000.0,22.98,20000,33964,1
665,60000.0,9.1,7200,5679,1
685,140000.0,30.31,19000,29675,0
680,48000.0,14.23,9600,7152,1
680,82000.0,20.81,12000,11180,1
680,42000.0,29.94,7000,10414,1
675,120000.0,4.68,15850,19158,1
690,79000.0,34.4,18000,25842,1
670,65000.0,16.93,5600,17344,1
695,55000.0,26.53,7200,24036,1
670,70000.0,15.86,22475,22707,1
670,50000.0,18.65,6000,10863,1
670,58000.0,26.96,3600,11304,1
720,43000.0,29.42,8000,19940,1
740,100000.0,5.35,25000,24845,1
680,65000.0,22.86,2400,38757,1
675,110000.0,12.39,32000,19481,1
665,30000.0,15.6,9325,8796,0
720,105000.0,20.4,22100,12176,1
670,151875.0,13.05,23000,13161,1
715,62000.0,15.64,5000,5011,1
710,80000.0,17.1,18000,30335,1
695,80000.0,30.64,5000,45669,1
710,91000.0,14.7,15000,12913,1
670,45000.0,18.8,12000,3873,1
720,56000.0,21.77,1800,5100,1
670,56000.0,18.6,20050,6050,0
710,90000.0,13.02,11000,9921,1
680,70000.0,21.7,23525,13088,1
685,25000.0,20.79,4200,2954,1
660,63000.0,9.1,12000,5967,1
715,38000.0,23.03,17425,21582,1
670,36000.0,26.5,15000,13394,1
700,95000.0,10.69,15000,14764,1
685,74000.0,25.3,24500,21271,1
670,100000.0,22.4,30000,69255,1
695,50000.0,30.75,6375,11779,1
810,35000.0,1.61,6000,669,1
685,74200.0,10.84,7000,6250,1
685,55000.0,27.19,14175,9778,1
695,53000.0,25.77,10000,9879,1
660,24000.0,30.35,9600,7404,1
710,40000.0,33.81,20000,14950,0
665,125000.0,8.86,21200,29819,1
675,60000.0,14.37,25000,17640,1
680,67000.0,22.05,7000,7075,0
660,92172.0,12.03,10000,6005,1
705,73000.0,9.85,20000,16384,0
770,60000.0,33.01,17500,8572,1
660,72000.0,28.34,16050,11248,1
665,103000.0,19.19,9000,12536,1
810,215000.0,11.17,12000,144515,1
750,80000.0,9.59,10000,2001,1
670,76000.0,21.08,30000,28475,1
670,86000.0,18.04,12000,3915,1
700,70000.0,13.78,15000,13489,1
695,175000.0,27.27,35000,33437,1
685,185000.0,28.07,24000,34111,0
735,41000.0,25.65,18375,28792,1
690,27655.56,23.7,12150,20508,1
695,75500.0,2.56,20800,4307,1
680,40000.0,27.15,7500,7601,1
670,78000.0,18.71,17000,16101,1
705,65000.0,13.26,7000,911,1
690,137779.0,13.89,30000,26957,1
665,115000.0,7.43,25000,15329,1
710,90000.0,17.44,12000,15240,1
705,88000.0,16.95,11525,19608,1
715,85000.0,13.81,33000,26968,1
715,100000.0,7.16,10000,20690,1
665,62500.0,30.97,13800,13905,0
705,23000.0,30.22,5000,6286,1
680,52500.0,18.22,14400,13862,1
710,120000.0,31.56,30000,3150,1
690,35000.0,21.72,7000,9703,1
695,98500.0,18.68,25000,26122,1
665,35000.0,11.66,12600,9459,0
725,95000.0,17.93,5300,5792,1
675,75000.0,12.4,20000,32576,0
700,200000.0,28.6,29325,57239,0
675,50000.0,12.99,8500,7156,1
680,47000.0,21.54,16850,27009,0
725,900000.0,5.52,35000,14904,1
680,76500.0,34.43,25000,24402,0
715,59000.0,18.21,16275,31205,1
665,32500.0,5.16,6000,3113,1
715,94000.0,5.96,16000,19686,1
665,65000.0,19.2,20400,3830,0
660,16416.0,48.68,8200,16418,0
770,45000.0,12.11,18000,28275,1
670,50000.0,28.74,12000,27553,0
660,30000.0,21.48,4900,3164,1
750,30000.0,28.12,10000,2688,1
725,110000.0,17.36,24000,34436,1
750,45999.0,3.79,6000,3884,1
670,172000.0,12.5,12000,36652,1
680,120000.0,10.16,12000,3449,1
735,280000.0,15.23,21000,31926,1
700,73500.0,22.92,15000,11112,1
745,142500.0,29.99,16000,35742,1
695,64000.0,21.85,29425,24061,0
680,14234.0,27.23,4250,4913,1
695,20736.0,32.52,8000,7588,1
690,70000.0,25.73,14000,5703,1
695,38500.0,39.03,12000,24492,1
715,28600.0,30.93,5000,3218,0
660,45000.0,6.16,5000,5542,0
665,57000.0,11.75,6000,6675,1
705,47400.0,16.41,15500,13258,1
695,49084.0,27.36,21475,33079,1
670,45000.0,18.56,13200,17198,0
680,70000.0,24.78,12000,9816,1
660,60000.0,23.72,5950,8639,1
680,51000.0,31.25,5000,14827,1
680,53500.0,15.3,6000,8916,1
660,50000.0,14.93,16950,15130,0
680,70000.0,15.93,25000,9655,1
675,177000.0,17.53,25000,36571,0
710,110000.0,18.87,7000,6636,1
660,75000.0,9.52,3000,24476,1
685,73000.0,12.84,11000,15550,1
660,35000.0,8.2,12600,7465,1
680,70000.0,31.53,12000,29349,0
690,127000.0,17.96,35000,29080,1
695,125000.0,6.73,9000,6086,1
665,32000.0,15.6,16000,11074,0
695,280000.0,8.34,15000,2814,1
725,70000.0,4.9,2700,9337,1
670,85000.0,22.42,24000,17106,0
670,96000.0,17.98,26000,26697,1
740,55000.0,21.69,23000,13129,1
680,79000.0,34.76,13750,12746,0
670,40000.0,8.22,10000,4302,1
670,46000.0,19.49,4950,1682,1
800,94500.0,16.01,7500,5875,1
690,43000.0,6.08,4000,5924,1
710,47960.0,24.67,12000,12657,1
670,56714.0,26.17,24000,18867,1
745,128000.0,9.54,19200,25314,1
670,19000.0,12.19,6000,1800,1
670,118000.0,14.55,7200,12913,1
660,65000.0,16.1,10000,6803,1
695,45000.0,31.49,11200,16436,0
735,32000.0,5.3,7000,5250,1
665,85000.0,20.49,15000,13806,0
680,125000.0,16.08,35000,32853,0
660,50000.0,33.73,20000,48831,1
700,125000.0,17.9,9000,7842,1
700,65000.0,3.53,6000,5261,1
675,85000.0,16.6,24000,14448,0
670,139000.0,12.97,2000,276162,1
700,39233.0,27.93,7000,6429,1
665,60000.0,14.96,18000,550,1
720,28800.0,10.29,4200,12573,1
710,80000.0,13.86,5000,4208,1
785,65000.0,16.17,9000,8383,1
680,72000.0,15.42,21000,5688,1
700,45000.0,18.45,5600,13875,1
705,39000.0,22.68,16000,13250,1
665,98067.0,17.44,35000,42271,1
680,150000.0,36.57,35000,95426,1
780,65000.0,18.65,20400,11164,1
670,89000.0,7.24,14400,7053,1
660,54000.0,21.16,16000,11017,1
765,125000.0,26.06,28000,39847,0
735,41000.0,23.68,17125,9294,1
665,59000.0,25.06,6000,28784,1
660,85000.0,26.05,25000,24140,1
705,85000.0,15.35,24000,39706,0
710,65000.0,13.58,6000,8712,1
675,35000.0,11.28,7200,5287,1
685,90000.0,13.0,24000,51538,1
760,60250.0,28.98,13000,7247,1
680,85000.0,5.84,13200,14239,1
690,76000.0,23.64,7200,18268,1
670,48000.0,20.07,5600,4600,1
660,50000.0,30.41,11500,8298,1
675,180000.0,6.33,32000,835,1
725,55000.0,20.7,13000,5123,1
665,79236.0,17.64,17000,12287,1
670,29520.0,33.94,8000,9667,1
665,41000.0,10.83,3000,924,1
665,47000.0,18.51,7800,2315,0
750,95000.0,9.42,21000,6387,1
745,46000.0,9.32,12000,7777,1
680,105000.0,10.5,20000,15814,1
760,62000.0,30.02,24000,7560,1
750,24000.0,22.5,6000,2286,1
660,49000.0,3.65,16625,6402,0
710,130000.0,13.27,30000,11041,1
780,83000.0,10.28,19275,15752,1
700,25269.0,27.27,8000,6141,1
730,85000.0,10.87,21000,9260,1
700,75900.0,22.48,19200,7879,0
765,84000.0,10.51,12000,2497,1
690,60000.0,22.0,12600,9824,1
690,80000.0,8.0,25000,21198,1
715,24000.0,20.85,4000,2280,1
740,90000.0,21.87,25000,7237,1
695,208000.0,16.91,28000,97662,1
735,70000.0,25.32,26325,27109,1
745,67000.0,15.85,14000,17202,1
740,75945.87,30.44,35000,43855,1
725,76000.0,11.94,15000,32062,1
680,80400.0,15.58,7000,7298,1
750,63000.0,17.26,12000,9640,1
660,80000.0,7.08,10000,4086,1
700,26000.0,15.14,8000,10858,1
770,25000.0,13.54,5000,6177,1
665,97500.0,4.6,6850,3912,1
680,135000.0,31.07,30000,117089,0
685,46000.0,8.66,8725,7272,1
690,52000.0,15.67,4000,16592,1
680,141000.0,26.01,23000,44503,1
685,90000.0,30.85,16000,18490,1
665,41000.0,16.66,5000,3813,1
660,22000.0,4.86,3000,1817,1
725,90000.0,18.5,15000,51184,1
700,74500.0,14.9,2400,9741,1
750,83000.0,19.88,6500,3272,1
660,65000.0,7.44,12000,14215,1
710,75000.0,23.89,28000,32316,1
735,70000.0,23.5,15625,31163,1
660,60000.0,15.38,5000,12174,1
685,96000.0,14.35,22000,23381,1
690,50000.0,13.71,9800,10435,1
665,57562.82,15.35,23000,30472,1
680,70000.0,34.51,21000,43157,0
715,52275.0,8.05,12000,5369,1
710,97000.0,30.16,35000,51872,1
670,54000.0,15.78,4000,13258,1
690,75000.0,10.14,30775,19485,0
675,65000.0,9.61,24000,14751,1
755,80000.0,2.07,3000,7420,1
680,110000.0,28.68,16000,22030,1
695,90000.0,24.7,20000,3298,1
665,43000.0,22.02,12000,12922,1
845,100000.0,0.18,6000,347,1
765,52340.0,22.04,15000,6557,1
670,250000.0,5.98,31000,139497,0
670,68000.0,6.57,7500,8870,1
680,220000.0,18.4,35000,286271,1
665,51864.0,32.9,8500,26304,1
675,90000.0,12.38,7500,14399,1
705,67000.0,13.7,15000,20480,1
695,78000.0,13.65,6500,7818,1
710,23000.0,39.09,10000,9285,0
715,30324.0,18.16,1500,2303,1
665,48000.0,30.82,4000,5720,1
670,65000.0,7.55,10000,16464,1
665,28000.0,9.0,7000,7016,1
700,78000.0,22.26,27275,25755,1
695,94000.0,30.04,28600,30273,1
700,45000.0,20.69,3600,6558,1
690,38000.0,19.58,12000,9697,1
700,125000.0,12.94,35000,17351,1
690,25000.0,34.9,10475,11157,1
695,43000.0,31.96,1625,18419,1
755,155000.0,9.07,20000,35134,1
675,65000.0,18.04,15175,3790,0
720,61000.0,24.77,28800,22047,1
705,125000.0,17.81,25000,28309,1
705,142000.0,12.86,27500,36789,1
735,42335.0,15.03,15000,13656,1
660,28000.0,16.03,10000,9221,1
685,60000.0,22.62,6050,21739,1
660,50000.0,13.42,16000,15713,1
685,105000.0,11.81,16000,16475,1
675,40000.0,33.69,2400,36877,0
670,75500.0,14.66,20000,5310,1
710,52000.0,11.84,20000,4280,1
690,72000.0,29.42,24000,27328,0
735,33000.0,8.8,10000,9237,1
745,63000.0,8.67,20000,22606,1
695,80000.0,34.31,3000,46081,1
665,185000.0,9.8,30000,16059,1
680,55000.0,27.34,19200,26186,0
700,91000.0,24.7,28800,17551,1
665,75000.0,23.12,20250,54657,1
675,85000.0,16.53,24000,7328,0
695,54500.0,23.12,6500,4863,1
705,90000.0,16.43,25000,43711,1
725,73000.0,4.92,15000,14909,1
685,104000.0,11.25,30000,29181,1
690,56000.0,29.3,12000,38646,1
685,350000.0,10.96,33700,79362,1
705,75000.0,31.07,22950,20371,1
665,51000.0,21.98,1000,12538,1
665,24012.0,21.54,5000,4038,1
660,65000.0,29.43,8000,8857,1
660,63000.0,18.93,12000,18898,1
705,44000.0,37.04,14150,15072,1
675,95000.0,20.36,18500,23946,1
735,210000.0,12.69,10000,111511,1
670,45210.0,21.93,12300,12904,1
700,40000.0,19.65,8000,8282,1
715,70490.0,22.64,20000,13314,1
675,69600.0,20.07,15000,15665,1
660,68000.0,26.85,27200,11194,0
685,101211.0,16.91,32000,57942,0
775,170000.0,6.62,10400,21952,1
665,54000.0,22.0,18000,1744,1
710,32500.0,28.88,2800,3225,1
670,71000.0,21.0,8150,12702,1
680,53493.0,20.69,5000,8611,1
685,28012.0,32.05,5000,9290,0
675,40000.0,21.12,11200,13863,1
690,65000.0,16.81,15000,11084,1
665,50000.0,13.27,6000,10217,0
705,75000.0,23.97,6000,6333,1
795,63000.0,21.85,17400,4436,1
695,42500.0,30.08,9000,8026,1
670,39520.0,10.9,15000,15396,1
665,60000.0,19.76,20000,13708,1
685,13862.0,21.47,4100,10309,1
660,57000.0,29.01,9550,4604,0
675,170000.0,12.31,24000,12621,1
730,61000.0,24.47,20775,59486,1
670,30000.0,33.8,13200,16809,1
660,48000.0,9.58,8000,9015,1
730,70000.0,35.78,12000,17550,1
700,108000.0,23.31,28000,2668,0
685,100000.0,7.58,21000,3748,1
680,72288.0,24.87,17600,20323,1
720,60000.0,24.72,16000,7094,0
695,95000.0,11.69,9000,5621,1
660,34000.0,8.51,7200,9209,0
675,72000.0,23.1,7000,6627,0
670,67933.0,20.4,6000,1574,1
665,34000.0,1.48,14225,1442,1
660,50000.0,23.0,6000,6399,1
685,54000.0,26.93,15000,24476,1
715,50000.0,8.86,9600,91,0
665,80000.0,24.23,12450,12573,1
680,100000.0,15.34,22000,7216,0
660,70000.0,9.79,14400,49023,1
670,35000.0,33.37,6000,12176,0
670,70000.0,24.66,15600,21087,1
690,143000.0,20.99,8000,30475,1
725,115000.0,17.73,15000,51166,1
680,375000.0,23.25,28000,314076,1
745,103000.0,20.37,7200,15854,1
690,100000.0,7.62,12825,24925,0
665,60000.0,34.2,10750,30013,0
660,38000.0,31.84,3600,5570,1
690,95000.0,10.52,24000,10681,1
665,52000.0,24.86,10000,9933,1
675,97500.0,12.62,15000,33398,1
665,180000.0,17.15,28000,23269,1
660,38000.0,29.37,12000,6141,1
685,71000.0,16.7,5000,4769,1
690,113372.0,21.2,21000,51139,1
695,140000.0,25.41,35000,27500,0
695,80000.0,26.9,11000,8787,1
680,65000.0,15.44,10200,11114,1
660,130000.0,2.82,5500,1581,1
665,70304.0,21.41,5000,6771,1
670,80000.0,19.1,12000,28486,1
695,100000.0,24.12,30000,24044,1
685,130000.0,18.2,22100,18424,0
710,350000.0,9.75,25000,117572,1
705,85000.0,26.42,9900,41643,1
670,41000.0,26.48,7200,9747,1
665,56000.0,18.86,5000,5807,1
660,140000.0,16.81,4800,17353,1
685,72000.0,9.6,20000,21596,1
685,30000.0,14.08,3000,0,1
730,31000.0,9.83,4725,1904,1
690,30000.0,15.32,4800,10982,1
660,70053.0,24.23,20000,32619,1
675,45000.0,20.24,18000,6862,1
685,90000.0,16.93,9450,7445,1
680,67500.0,13.83,3800,9858,1
770,89000.0,16.03,20000,5127,1
710,96000.0,8.14,4000,1802,1
685,20000.0,26.68,5000,10022,1
665,19000.0,27.48,2000,2304,0
680,60000.0,2.88,7000,7754,1
825,70000.0,20.5,20125,10615,1
685,110000.0,27.67,5000,50075,1
735,50000.0,21.73,8000,18674,1
675,46500.0,27.74,2500,4141,1
670,100000.0,13.84,20000,13189,1
730,280000.0,23.9,25000,33628,1
685,32000.0,24.49,5000,5041,1
675,81500.0,25.69,35000,20966,0
670,81000.0,9.47,4100,1339,0
660,103206.0,24.83,28000,24987,1
705,210000.0,26.59,40000,64932,1
675,60000.0,31.6,22950,39608,0
670,65000.0,10.54,15600,3132,1
675,48000.0,25.48,8000,494,1
665,90000.0,14.91,12000,9658,1
675,105000.0,6.06,10000,9667,1
665,123000.0,9.87,15000,35905,1
740,41000.0,25.41,16000,15998,1
680,50000.0,29.91,4500,2647,1
700,60000.0,36.99,30000,32392,1
700,86000.0,18.35,21000,16574,1
675,148000.0,38.29,14000,191494,1
695,115000.0,17.69,35000,27360,1
700,35000.0,23.03,15000,13714,1
690,78000.0,14.65,2500,11187,1
690,155000.0,11.17,6000,14477,1
660,72000.0,6.05,17000,15575,1
720,44000.0,14.73,16000,15730,1
690,65000.0,13.66,19200,11331,1
680,65000.0,13.52,1800,17561,1
665,46000.0,21.5,8000,8139,1
695,66000.0,19.15,20000,23318,0
710,130000.0,13.53,25000,20656,1
660,80000.0,15.26,8000,35994,1
705,34000.0,8.37,6000,2863,1
